Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2023/05/15,SPY,SPY,S,CBOE,1016156
2023/05/16,SPY,SPY,S,CBOE,892332
2023/05/17,SPY,SPY,S,CBOE,1252980
2023/05/18,SPY,SPY,S,CBOE,1220469
2023/05/19,SPY,SPY,S,CBOE,1187376
2023/05/22,SPY,SPY,S,CBOE,1011666
2023/05/23,SPY,SPY,S,CBOE,1274579
2023/05/24,SPY,SPY,S,CBOE,1142769
2023/05/25,SPY,SPY,S,CBOE,1075512
2023/05/26,SPY,SPY,S,CBOE,1056813
2023/05/30,SPY,SPY,S,CBOE,976987
2023/05/31,SPY,SPY,S,CBOE,923138
2023/06/01,SPY,SPY,S,CBOE,1160212
2023/06/02,SPY,SPY,S,CBOE,1404700
2023/06/05,SPY,SPY,S,CBOE,1225390
2023/06/06,SPY,SPY,S,CBOE,1141520
2023/06/07,SPY,SPY,S,CBOE,1230306
2023/06/08,SPY,SPY,S,CBOE,1105153
2023/06/09,SPY,SPY,S,CBOE,1151417
2023/06/12,SPY,SPY,S,CBOE,1027557
2023/06/13,SPY,SPY,S,CBOE,1228028
2023/06/14,SPY,SPY,S,CBOE,1185985
2023/06/15,SPY,SPY,S,CBOE,1318996
2023/06/16,SPY,SPY,S,CBOE,1246103
2023/06/20,SPY,SPY,S,CBOE,1149808
2023/06/21,SPY,SPY,S,CBOE,1055063
2023/06/22,SPY,SPY,S,CBOE,1021310
2023/06/23,SPY,SPY,S,CBOE,1085798
2023/06/26,SPY,SPY,S,CBOE,1092673
2023/06/27,SPY,SPY,S,CBOE,1249173
2023/06/28,SPY,SPY,S,CBOE,1041808
2023/06/29,SPY,SPY,S,CBOE,958960
2023/06/30,SPY,SPY,S,CBOE,1149196
2023/07/03,SPY,SPY,S,CBOE,465388
2023/07/05,SPY,SPY,S,CBOE,745607
2023/07/06,SPY,SPY,S,CBOE,1084168
2023/07/07,SPY,SPY,S,CBOE,1089688
2023/07/10,SPY,SPY,S,CBOE,999359
2023/07/11,SPY,SPY,S,CBOE,1037538
2023/07/12,SPY,SPY,S,CBOE,1138703
2023/07/13,SPY,SPY,S,CBOE,1022974
2023/07/14,SPY,SPY,S,CBOE,1106970
2023/07/17,SPY,SPY,S,CBOE,848231
2023/07/18,SPY,SPY,S,CBOE,1111543
2023/07/19,SPY,SPY,S,CBOE,1029941
2023/07/20,SPY,SPY,S,CBOE,1246921
2023/07/21,SPY,SPY,S,CBOE,942591
2023/07/24,SPY,SPY,S,CBOE,860130
2023/07/25,SPY,SPY,S,CBOE,752698
2023/07/26,SPY,SPY,S,CBOE,760834
2023/07/27,SPY,SPY,S,CBOE,1386950
2023/07/28,SPY,SPY,S,CBOE,1181693
2023/07/31,SPY,SPY,S,CBOE,749297
2023/08/01,SPY,SPY,S,CBOE,788343
2023/08/02,SPY,SPY,S,CBOE,1213137
2023/08/03,SPY,SPY,S,CBOE,1003785
2023/08/04,SPY,SPY,S,CBOE,1195301
2023/08/07,SPY,SPY,S,CBOE,878604
2023/08/08,SPY,SPY,S,CBOE,1041085
2023/08/09,SPY,SPY,S,CBOE,1095900
2023/08/10,SPY,SPY,S,CBOE,1307200
2023/08/11,SPY,SPY,S,CBOE,1115198
2023/08/14,SPY,SPY,S,CBOE,1012172
2023/08/15,SPY,SPY,S,CBOE,1147195
2023/08/16,SPY,SPY,S,CBOE,1225275
2023/08/17,SPY,SPY,S,CBOE,1339486
2023/08/18,SPY,SPY,S,CBOE,1239310
2023/08/21,SPY,SPY,S,CBOE,1122896
2023/08/22,SPY,SPY,S,CBOE,1057945
2023/08/23,SPY,SPY,S,CBOE,1046199
2023/08/24,SPY,SPY,S,CBOE,1119377
2023/08/25,SPY,SPY,S,CBOE,1138985
2023/08/28,SPY,SPY,S,CBOE,1072072
2023/08/29,SPY,SPY,S,CBOE,1332863
2023/08/30,SPY,SPY,S,CBOE,1082971
2023/08/31,SPY,SPY,S,CBOE,1033853
2023/09/01,SPY,SPY,S,CBOE,959060
2023/09/05,SPY,SPY,S,CBOE,743829
2023/09/06,SPY,SPY,S,CBOE,995912
2023/09/07,SPY,SPY,S,CBOE,881921
2023/09/08,SPY,SPY,S,CBOE,834718
2023/09/11,SPY,SPY,S,CBOE,749923
2023/09/12,SPY,SPY,S,CBOE,780457
2023/09/13,SPY,SPY,S,CBOE,831952
2023/09/14,SPY,SPY,S,CBOE,948467
2023/09/15,SPY,SPY,S,CBOE,941708
2023/09/18,SPY,SPY,S,CBOE,726315
2023/09/19,SPY,SPY,S,CBOE,970466
2023/09/20,SPY,SPY,S,CBOE,899568
2023/09/21,SPY,SPY,S,CBOE,1223473
2023/09/22,SPY,SPY,S,CBOE,1160872
2023/09/25,SPY,SPY,S,CBOE,945635
2023/09/26,SPY,SPY,S,CBOE,1277740
2023/09/27,SPY,SPY,S,CBOE,1725890
2023/09/28,SPY,SPY,S,CBOE,1221067
2023/09/29,SPY,SPY,S,CBOE,1242819
2023/10/02,SPY,SPY,S,CBOE,1177071
2023/10/03,SPY,SPY,S,CBOE,1360212
2023/10/04,SPY,SPY,S,CBOE,1288181
2023/10/05,SPY,SPY,S,CBOE,906693
2023/10/06,SPY,SPY,S,CBOE,1009840
2023/10/09,SPY,SPY,S,CBOE,900518
2023/10/10,SPY,SPY,S,CBOE,1025427
2023/10/11,SPY,SPY,S,CBOE,860758
2023/10/12,SPY,SPY,S,CBOE,1038844
2023/10/13,SPY,SPY,S,CBOE,1030885
2023/10/16,SPY,SPY,S,CBOE,932514
2023/10/17,SPY,SPY,S,CBOE,1065211
2023/10/18,SPY,SPY,S,CBOE,1017287
2023/10/19,SPY,SPY,S,CBOE,1089279
2023/10/20,SPY,SPY,S,CBOE,1054571
2023/10/23,SPY,SPY,S,CBOE,1126278
2023/10/24,SPY,SPY,S,CBOE,829489
2023/10/25,SPY,SPY,S,CBOE,1104625
2023/10/26,SPY,SPY,S,CBOE,1168164
2023/10/27,SPY,SPY,S,CBOE,1149779
2023/10/30,SPY,SPY,S,CBOE,1323691
2023/10/31,SPY,SPY,S,CBOE,986593
2023/11/01,SPY,SPY,S,CBOE,780390
2023/11/02,SPY,SPY,S,CBOE,869964
2023/11/03,SPY,SPY,S,CBOE,918629
2023/11/06,SPY,SPY,S,CBOE,707146
2023/11/07,SPY,SPY,S,CBOE,850698
2023/11/08,SPY,SPY,S,CBOE,755778
2023/11/09,SPY,SPY,S,CBOE,748846
2023/11/10,SPY,SPY,S,CBOE,654995
2023/11/13,SPY,SPY,S,CBOE,911330
2023/11/14,SPY,SPY,S,CBOE,1154746
2023/11/15,SPY,SPY,S,CBOE,918639
2023/11/16,SPY,SPY,S,CBOE,607915
2023/11/17,SPY,SPY,S,CBOE,578090
2023/11/20,SPY,SPY,S,CBOE,822160
2023/11/21,SPY,SPY,S,CBOE,498350
2023/11/22,SPY,SPY,S,CBOE,562960
2023/11/24,SPY,SPY,S,CBOE,290147
2023/11/27,SPY,SPY,S,CBOE,526662
2023/11/28,SPY,SPY,S,CBOE,586462
2023/11/29,SPY,SPY,S,CBOE,682092
2023/11/30,SPY,SPY,S,CBOE,670056
2023/12/01,SPY,SPY,S,CBOE,1031589
2023/12/04,SPY,SPY,S,CBOE,708796
2023/12/05,SPY,SPY,S,CBOE,712758
2023/12/06,SPY,SPY,S,CBOE,656782
2023/12/07,SPY,SPY,S,CBOE,647147
2023/12/08,SPY,SPY,S,CBOE,709351
2023/12/11,SPY,SPY,S,CBOE,664908
2023/12/12,SPY,SPY,S,CBOE,628392
2023/12/13,SPY,SPY,S,CBOE,758767
2023/12/14,SPY,SPY,S,CBOE,969612
2023/12/15,SPY,SPY,S,CBOE,912821
2023/12/18,SPY,SPY,S,CBOE,626534
2023/12/19,SPY,SPY,S,CBOE,787839
2023/12/20,SPY,SPY,S,CBOE,1046030
2023/12/21,SPY,SPY,S,CBOE,934225
2023/12/22,SPY,SPY,S,CBOE,896661
2023/12/26,SPY,SPY,S,CBOE,708747
2023/12/27,SPY,SPY,S,CBOE,792792
2023/12/28,SPY,SPY,S,CBOE,908139
2023/12/29,SPY,SPY,S,CBOE,759198
2024/01/02,SPY,SPY,S,CBOE,742881
2024/01/03,SPY,SPY,S,CBOE,790481
2024/01/04,SPY,SPY,S,CBOE,787437
2024/01/05,SPY,SPY,S,CBOE,1432131
2024/01/08,SPY,SPY,S,CBOE,887514
2024/01/09,SPY,SPY,S,CBOE,862041
2024/01/10,SPY,SPY,S,CBOE,797755
2024/01/11,SPY,SPY,S,CBOE,999807
2024/01/12,SPY,SPY,S,CBOE,990619
2024/01/16,SPY,SPY,S,CBOE,973661
2024/01/17,SPY,SPY,S,CBOE,941916
2024/01/18,SPY,SPY,S,CBOE,993974
2024/01/19,SPY,SPY,S,CBOE,1101988
2024/01/22,SPY,SPY,S,CBOE,857880
2024/01/23,SPY,SPY,S,CBOE,1156076
2024/01/24,SPY,SPY,S,CBOE,980428
2024/01/25,SPY,SPY,S,CBOE,884488
2024/01/26,SPY,SPY,S,CBOE,816591
2024/01/29,SPY,SPY,S,CBOE,964284
2024/01/30,SPY,SPY,S,CBOE,883204
2024/01/31,SPY,SPY,S,CBOE,1134406
2024/02/01,SPY,SPY,S,CBOE,946399
2024/02/02,SPY,SPY,S,CBOE,1682483
2024/02/05,SPY,SPY,S,CBOE,1006261
2024/02/06,SPY,SPY,S,CBOE,788599
2024/02/07,SPY,SPY,S,CBOE,1056069
2024/02/08,SPY,SPY,S,CBOE,674699
2024/02/09,SPY,SPY,S,CBOE,685933
2024/02/12,SPY,SPY,S,CBOE,1494228
2024/02/13,SPY,SPY,S,CBOE,1191288
2024/02/14,SPY,SPY,S,CBOE,973307
2024/02/15,SPY,SPY,S,CBOE,1237274
2024/02/16,SPY,SPY,S,CBOE,979188
2024/02/20,SPY,SPY,S,CBOE,1003306
2024/02/21,SPY,SPY,S,CBOE,716907
2024/02/22,SPY,SPY,S,CBOE,1140543
2024/02/23,SPY,SPY,S,CBOE,844746
2024/02/26,SPY,SPY,S,CBOE,790417
2024/02/27,SPY,SPY,S,CBOE,711099
2024/02/28,SPY,SPY,S,CBOE,726607
2024/02/29,SPY,SPY,S,CBOE,827928
2024/03/01,SPY,SPY,S,CBOE,1357854
2024/03/04,SPY,SPY,S,CBOE,768048
2024/03/05,SPY,SPY,S,CBOE,1024373
2024/03/06,SPY,SPY,S,CBOE,863376
2024/03/07,SPY,SPY,S,CBOE,914963
2024/03/08,SPY,SPY,S,CBOE,1137300
2024/03/11,SPY,SPY,S,CBOE,784379
2024/03/12,SPY,SPY,S,CBOE,943965
2024/03/13,SPY,SPY,S,CBOE,665097
2024/03/14,SPY,SPY,S,CBOE,870177
2024/03/15,SPY,SPY,S,CBOE,945308
2024/03/18,SPY,SPY,S,CBOE,714193
2024/03/19,SPY,SPY,S,CBOE,804990
2024/03/20,SPY,SPY,S,CBOE,850354
2024/03/21,SPY,SPY,S,CBOE,855451
2024/03/22,SPY,SPY,S,CBOE,1694413
2024/03/25,SPY,SPY,S,CBOE,623698
2024/03/26,SPY,SPY,S,CBOE,613274
2024/03/27,SPY,SPY,S,CBOE,790955
2024/03/28,SPY,SPY,S,CBOE,1902752
2024/04/01,SPY,SPY,S,CBOE,738583
2024/04/02,SPY,SPY,S,CBOE,796134
2024/04/03,SPY,SPY,S,CBOE,747752
2024/04/04,SPY,SPY,S,CBOE,1200652
2024/04/05,SPY,SPY,S,CBOE,1051031
2024/04/08,SPY,SPY,S,CBOE,739999
2024/04/09,SPY,SPY,S,CBOE,829085
2024/04/10,SPY,SPY,S,CBOE,963345
2024/04/11,SPY,SPY,S,CBOE,939359
2024/04/12,SPY,SPY,S,CBOE,1252344
2024/04/15,SPY,SPY,S,CBOE,1157141
2024/04/16,SPY,SPY,S,CBOE,866652
2024/04/17,SPY,SPY,S,CBOE,1195876
2024/04/18,SPY,SPY,S,CBOE,977885
2024/04/19,SPY,SPY,S,CBOE,1218897
2024/04/22,SPY,SPY,S,CBOE,1070836
2024/04/23,SPY,SPY,S,CBOE,990646
2024/04/24,SPY,SPY,S,CBOE,942873
2024/04/25,SPY,SPY,S,CBOE,956888
2024/04/26,SPY,SPY,S,CBOE,855678
2024/04/29,SPY,SPY,S,CBOE,777067
2024/04/30,SPY,SPY,S,CBOE,907793
2024/05/01,SPY,SPY,S,CBOE,951256
2024/05/02,SPY,SPY,S,CBOE,1061230
2024/05/03,SPY,SPY,S,CBOE,1045547
2024/05/06,SPY,SPY,S,CBOE,1947716
2024/05/07,SPY,SPY,S,CBOE,778697
2024/05/08,SPY,SPY,S,CBOE,625927
2024/05/09,SPY,SPY,S,CBOE,834447
2024/05/10,SPY,SPY,S,CBOE,889169
2024/05/13,SPY,SPY,S,CBOE,581653
2024/05/14,SPY,SPY,S,CBOE,736988
2024/05/15,SPY,SPY,S,CBOE,1295065
2024/05/16,SPY,SPY,S,CBOE,645909
2024/05/17,SPY,SPY,S,CBOE,634751
2024/05/20,SPY,SPY,S,CBOE,1462233
2024/05/21,SPY,SPY,S,CBOE,560400
2024/05/22,SPY,SPY,S,CBOE,513494
2024/05/23,SPY,SPY,S,CBOE,876392
2024/05/24,SPY,SPY,S,CBOE,765140
2024/05/28,SPY,SPY,S,CBOE,653778
2024/05/29,SPY,SPY,S,CBOE,614960
2024/05/30,SPY,SPY,S,CBOE,661535
2024/05/31,SPY,SPY,S,CBOE,889362
2024/06/03,SPY,SPY,S,CBOE,946799
2024/06/04,SPY,SPY,S,CBOE,806835
2024/06/05,SPY,SPY,S,CBOE,829278
2024/06/06,SPY,SPY,S,CBOE,1442587
2024/06/07,SPY,SPY,S,CBOE,777956
2024/06/10,SPY,SPY,S,CBOE,664900
2024/06/11,SPY,SPY,S,CBOE,667998
2024/06/12,SPY,SPY,S,CBOE,884820
2024/06/13,SPY,SPY,S,CBOE,713463
2024/06/14,SPY,SPY,S,CBOE,948365
2024/06/17,SPY,SPY,S,CBOE,900555
2024/06/18,SPY,SPY,S,CBOE,701591
2024/06/20,SPY,SPY,S,CBOE,759215
2024/06/21,SPY,SPY,S,CBOE,606199
2024/06/24,SPY,SPY,S,CBOE,589073
2024/06/25,SPY,SPY,S,CBOE,601970
2024/06/26,SPY,SPY,S,CBOE,615521
2024/06/27,SPY,SPY,S,CBOE,580730
2024/06/28,SPY,SPY,S,CBOE,978000
2024/07/01,SPY,SPY,S,CBOE,785007
2024/07/02,SPY,SPY,S,CBOE,753009
2024/07/03,SPY,SPY,S,CBOE,536757
2024/07/05,SPY,SPY,S,CBOE,594153
2024/07/08,SPY,SPY,S,CBOE,594519
2024/07/09,SPY,SPY,S,CBOE,563939
2024/07/10,SPY,SPY,S,CBOE,846730
2024/07/11,SPY,SPY,S,CBOE,849523
2024/07/12,SPY,SPY,S,CBOE,906980
2024/07/15,SPY,SPY,S,CBOE,1158234
2024/07/16,SPY,SPY,S,CBOE,732401
2024/07/17,SPY,SPY,S,CBOE,782568
2024/07/18,SPY,SPY,S,CBOE,977375
2024/07/19,SPY,SPY,S,CBOE,989413
2024/07/22,SPY,SPY,S,CBOE,737416
2024/07/23,SPY,SPY,S,CBOE,699211
2024/07/24,SPY,SPY,S,CBOE,966884
2024/07/25,SPY,SPY,S,CBOE,1027891
2024/07/26,SPY,SPY,S,CBOE,802126
2024/07/29,SPY,SPY,S,CBOE,774390
2024/07/30,SPY,SPY,S,CBOE,730510
2024/07/31,SPY,SPY,S,CBOE,922659
2024/08/01,SPY,SPY,S,CBOE,1059919
2024/08/02,SPY,SPY,S,CBOE,870232
2024/08/05,SPY,SPY,S,CBOE,841987
2024/08/06,SPY,SPY,S,CBOE,882693
2024/08/07,SPY,SPY,S,CBOE,1007277
2024/08/08,SPY,SPY,S,CBOE,955758
2024/08/09,SPY,SPY,S,CBOE,1086873
2024/08/12,SPY,SPY,S,CBOE,831885
2024/08/13,SPY,SPY,S,CBOE,1206008
2024/08/14,SPY,SPY,S,CBOE,776227
2024/08/15,SPY,SPY,S,CBOE,1519192
2024/08/16,SPY,SPY,S,CBOE,1323082
2024/08/19,SPY,SPY,S,CBOE,856919
2024/08/20,SPY,SPY,S,CBOE,794341
2024/08/21,SPY,SPY,S,CBOE,702020
2024/08/22,SPY,SPY,S,CBOE,1084532
2024/08/23,SPY,SPY,S,CBOE,1461672
2024/08/26,SPY,SPY,S,CBOE,1058408
2024/08/27,SPY,SPY,S,CBOE,628282
2024/08/28,SPY,SPY,S,CBOE,631715
2024/08/29,SPY,SPY,S,CBOE,1048625
2024/08/30,SPY,SPY,S,CBOE,906254
2024/09/03,SPY,SPY,S,CBOE,862556
2024/09/04,SPY,SPY,S,CBOE,729453
2024/09/05,SPY,SPY,S,CBOE,746639
2024/09/06,SPY,SPY,S,CBOE,850958
2024/09/09,SPY,SPY,S,CBOE,593524
2024/09/10,SPY,SPY,S,CBOE,725511
2024/09/11,SPY,SPY,S,CBOE,1016100
2024/09/12,SPY,SPY,S,CBOE,1406032
2024/09/13,SPY,SPY,S,CBOE,940365
2024/09/16,SPY,SPY,S,CBOE,1013849
2024/09/17,SPY,SPY,S,CBOE,868932
2024/09/18,SPY,SPY,S,CBOE,784075
2024/09/19,SPY,SPY,S,CBOE,1237543
2024/09/20,SPY,SPY,S,CBOE,824650
2024/09/23,SPY,SPY,S,CBOE,616599
2024/09/24,SPY,SPY,S,CBOE,649484
2024/09/25,SPY,SPY,S,CBOE,640110
2024/09/26,SPY,SPY,S,CBOE,644431
2024/09/27,SPY,SPY,S,CBOE,575379
2024/09/30,SPY,SPY,S,CBOE,642033
2024/10/01,SPY,SPY,S,CBOE,949811
2024/10/02,SPY,SPY,S,CBOE,810629
2024/10/03,SPY,SPY,S,CBOE,928086
2024/10/04,SPY,SPY,S,CBOE,1748025
2024/10/07,SPY,SPY,S,CBOE,903213
2024/10/08,SPY,SPY,S,CBOE,913658
2024/10/09,SPY,SPY,S,CBOE,894822
2024/10/10,SPY,SPY,S,CBOE,879787
2024/10/11,SPY,SPY,S,CBOE,1175328
2024/10/14,SPY,SPY,S,CBOE,794661
2024/10/15,SPY,SPY,S,CBOE,973912
2024/10/16,SPY,SPY,S,CBOE,732482
2024/10/17,SPY,SPY,S,CBOE,883215
2024/10/18,SPY,SPY,S,CBOE,704561
2024/10/21,SPY,SPY,S,CBOE,861378
2024/10/22,SPY,SPY,S,CBOE,833068
2024/10/23,SPY,SPY,S,CBOE,1049404
2024/10/24,SPY,SPY,S,CBOE,840023
2024/10/25,SPY,SPY,S,CBOE,955741
2024/10/28,SPY,SPY,S,CBOE,683846
2024/10/29,SPY,SPY,S,CBOE,666719
2024/10/30,SPY,SPY,S,CBOE,928882
2024/10/31,SPY,SPY,S,CBOE,1014737
2024/11/01,SPY,SPY,S,CBOE,891239
2024/11/04,SPY,SPY,S,CBOE,754491
2024/11/05,SPY,SPY,S,CBOE,1091694
2024/11/06,SPY,SPY,S,CBOE,941110
2024/11/07,SPY,SPY,S,CBOE,785131
2024/11/08,SPY,SPY,S,CBOE,818642
2024/11/11,SPY,SPY,S,CBOE,598988
2024/11/12,SPY,SPY,S,CBOE,883984
2024/11/13,SPY,SPY,S,CBOE,790885
2024/11/14,SPY,SPY,S,CBOE,1029674
2024/11/15,SPY,SPY,S,CBOE,1224831
2024/11/18,SPY,SPY,S,CBOE,802798
2024/11/19,SPY,SPY,S,CBOE,858551
2024/11/20,SPY,SPY,S,CBOE,716155
2024/11/21,SPY,SPY,S,CBOE,977903
2024/11/22,SPY,SPY,S,CBOE,755333
2024/11/25,SPY,SPY,S,CBOE,1256593
2024/11/26,SPY,SPY,S,CBOE,1136042
2024/11/27,SPY,SPY,S,CBOE,836145
2024/11/29,SPY,SPY,S,CBOE,647346
2024/12/02,SPY,SPY,S,CBOE,846910
2024/12/03,SPY,SPY,S,CBOE,684320
2024/12/04,SPY,SPY,S,CBOE,722821
2024/12/05,SPY,SPY,S,CBOE,743573
2024/12/06,SPY,SPY,S,CBOE,675951
2024/12/09,SPY,SPY,S,CBOE,756904
2024/12/10,SPY,SPY,S,CBOE,660925
2024/12/11,SPY,SPY,S,CBOE,691465
2024/12/12,SPY,SPY,S,CBOE,731071
2024/12/13,SPY,SPY,S,CBOE,823657
2024/12/16,SPY,SPY,S,CBOE,631962
2024/12/17,SPY,SPY,S,CBOE,752694
2024/12/18,SPY,SPY,S,CBOE,978104
2024/12/19,SPY,SPY,S,CBOE,1009092
2024/12/20,SPY,SPY,S,CBOE,1139790
2024/12/23,SPY,SPY,S,CBOE,1475666
2024/12/24,SPY,SPY,S,CBOE,1339399
2024/12/26,SPY,SPY,S,CBOE,709121
2024/12/27,SPY,SPY,S,CBOE,1193825
2024/12/30,SPY,SPY,S,CBOE,990925
2024/12/31,SPY,SPY,S,CBOE,1004716
2025/01/02,SPY,SPY,S,CBOE,1067819
2025/01/03,SPY,SPY,S,CBOE,1090438
2025/01/06,SPY,SPY,S,CBOE,1229719
2025/01/07,SPY,SPY,S,CBOE,1109559
2025/01/08,SPY,SPY,S,CBOE,1050120
2025/01/10,SPY,SPY,S,CBOE,1154310
2025/01/13,SPY,SPY,S,CBOE,888664
2025/01/14,SPY,SPY,S,CBOE,1007822
2025/01/15,SPY,SPY,S,CBOE,989294
2025/01/16,SPY,SPY,S,CBOE,906184
2025/01/17,SPY,SPY,S,CBOE,985695
